校名,系組名,採計及加權,普通生錄取分數,普通生同分參酌,原住民錄取分數,退伍軍人錄取分數,僑生錄取分數,蒙藏生錄取分數,派外子女錄取分數,檢定科目及標準-學科能力測驗,檢定科目及標準-英聽,同分參酌順序,核定名額,回流名額,招生名額,錄取人數-男,錄取人數-女,外加錄取-男,外加錄取-女,錄取總人數（含外加）
淡江大學,資訊工程學系,數甲x2.00 英x1.00 國x2.00,162,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,52,7,59,45,14,0,0,59
淡江大學,資訊工程學系全英語學士班,英x2.00 數Bx2.00 歷x1.00,58,,-----,-----,-----,-----,-----,,,英文 數學B 歷史,10,28,38,16,6,0,0,22
淡江大學,機械與機電工程學系光機電整合組,物x1.00 國x2.00 英x1.00,129,物 25,136.5,-----,-----,-----,-----,1.數學A(底標) 或數學B(後標),,物理 國文 英文,15,5,20,11,9,1,0,21
淡江大學,機械與機電工程學系精密機械組,物x1.00 國x2.00 英x1.00,128,物 23,-----,-----,-----,-----,-----,1.數學A(底標) 或數學B(後標),,物理 國文 英文,15,10,25,21,4,0,0,25
淡江大學,人工智慧學系,英x1.00 國x1.00 物x1.00,94,,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(後標),,英文 國文 物理,26,3,29,19,10,0,0,29
淡江大學,電機工程學系電機資訊組,物x1.50 英x1.00 國x1.00,126.5,物 35,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,物理 英文 國文,19,9,28,23,5,0,0,28
淡江大學,電機工程學系電機通訊組,物x1.50 英x1.00 國x1.00,116,,118.2,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,物理 英文 國文,12,12,24,22,2,0,1,25
淡江大學,電機工程學系電機與系統組,物x1.50 英x1.00 國x1.00,120.5,,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,物理 英文 國文,10,4,14,8,6,0,0,14
淡江大學,化學工程與材料工程學系,數甲x1.00 化x1.50 國x1.00,94.5,,-----,-----,-----,-----,-----,,,數學甲 化學 國文,29,15,44,30,14,0,0,44
淡江大學,航空太空工程學系,物x1.00 數甲x1.00 英x1.00,69,物 33,-----,-----,-----,-----,-----,,,物理 數學甲 英文,33,8,41,33,8,0,0,41
淡江大學,水資源及環境工程學系水資源工程組,數甲x1.00 國x2.00 英x1.00,110,數甲 15,-----,-----,-----,-----,-----,,,數學甲 國文 英文,7,7,14,8,6,0,0,14
淡江大學,水資源及環境工程學系環境工程組,數甲x1.00 國x2.00 英x1.00,112,,-----,-----,-----,-----,-----,,,數學甲 國文 英文,4,6,10,9,1,0,0,10
逢甲大學,機械與電腦輔助工程學系,數甲x1.50 物x1.50 國x2.00 英x1.00,185.5,,-----,-----,-----,-----,-----,,,數學甲 物理 國文 英文,4,11,15,12,3,0,0,15
逢甲大學,纖維與複合材料學系,數Ax2.00 化x2.00 英x1.00 國x2.00,203,,-----,-----,-----,-----,-----,,,數學A 化學 英文 國文,8,10,18,16,2,0,0,18
逢甲大學,工業工程與系統管理學系A組,國x2.00 英x2.00 數甲x1.00,161,國 43,-----,-----,-----,-----,-----,,,國文 英文 數學甲,4,5,9,6,3,0,0,9
逢甲大學,工業工程與系統管理學系B組,國x2.00 英x2.00 數Bx1.00 地x1.00,185,,-----,-----,-----,-----,-----,,,國文 英文 數學B 地理,4,3,7,6,1,0,0,7
逢甲大學,化學工程學系,化x2.00 數甲x2.00 英x1.00 物x1.00 國x2.00,233,化 26,-----,-----,-----,-----,-----,,,化學 數學甲 英文 物理 國文,25,18,43,32,11,0,0,43
逢甲大學,航太與系統工程學系,數Ax1.50 物x1.75 英x1.00 國x2.00,219.25,,-----,-----,-----,-----,-----,,,數學A 物理 英文 國文,11,8,19,15,4,0,0,19
逢甲大學,精密系統設計學士學位學程,物x1.50 數甲x2.00 國x2.00 英x1.00,172.5,,-----,-----,-----,-----,-----,,,物理 數學甲 國文 英文,7,7,14,12,2,0,0,14
逢甲大學,應用數學系A組,數甲x2.00 英x1.75 國x1.75,144.25,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,7,16,23,18,5,0,0,23
逢甲大學,應用數學系B組,數Bx2.00 英x1.25 國x1.75 公x1.00,155.25,,-----,-----,-----,-----,-----,,,數學B 英文 國文 公民與社會,7,6,13,11,2,0,0,13
逢甲大學,材料科學與工程學系,化x2.00 英x2.00 數甲x1.00 物x1.50 國x1.00,224.5,,-----,-----,-----,-----,-----,,,化學 英文 數學甲 物理 國文,22,24,46,32,14,0,0,46
逢甲大學,環境工程與科學學系,數甲x1.75 化x2.00 國x2.00 英x1.00,178.25,,-----,-----,-----,-----,-----,,,數學甲 化學 國文 英文,11,11,22,13,9,0,0,22
逢甲大學,光電科學與工程學系,數甲x1.50 英x1.50 國x2.00,152,數甲 24,-----,-----,-----,-----,-----,,,數學甲 英文 國文,27,44,71,53,18,0,0,71
逢甲大學,會計學系,英x1.50 國x1.50 數Bx1.25 地x1.00 歷x1.00,193.25,,-----,214.95,-----,-----,-----,,,英文 國文 數學B 地理 歷史,18,29,47,18,29,0,1,48
逢甲大學,國際經營與貿易學系,英x1.25 數Bx1.00 國x1.00 地x1.00,118.25,,126.85,-----,-----,-----,-----,,,英文 數學B 國文 地理,19,35,54,16,38,0,1,55
逢甲大學,國際企業管理全英語學士學位學程,英x2.00 數Bx1.50 國x1.50 地x1.00,158,英 26,-----,-----,-----,-----,-----,,,英文 數學B 國文 地理,4,5,9,3,6,0,0,9
逢甲大學,財稅學系,英x1.50 數Bx1.50 國x1.25 歷x1.00 地x1.00,206.5,,-----,-----,-----,-----,-----,,,英文 數學B 國文 歷史 地理,10,2,12,3,9,0,0,12
逢甲大學,合作經濟暨社會事業經營學系,英x2.00 國x1.50 歷x1.00 數Bx1.00,146.5,,-----,-----,-----,-----,-----,,,英文 國文 歷史 數學B,4,6,10,4,6,0,0,10
逢甲大學,統計學系商業大數據組,數Bx2.00 英x1.50 國x1.00 地x1.00,141.5,,-----,-----,-----,-----,-----,,,數學B 英文 國文 地理,7,13,20,10,10,0,0,20
逢甲大學,統計學系大數據分析與市場決策組,數Bx2.00 英x1.50 地x1.00,103,,-----,-----,-----,-----,-----,,,數學B 英文 地理,6,9,15,13,2,0,0,15
逢甲大學,經濟學系,數Bx1.50 英x1.50 公x1.50 國x1.00,162.5,,165.15,-----,-----,-----,-----,,,數學B 英文 公民與社會 國文,10,23,33,20,13,1,0,34
逢甲大學,企業管理學系,英x2.00 國x2.00 數Bx1.75 地x1.00 歷x1.00,221,,-----,-----,-----,-----,-----,,,英文 國文 數學B 地理 歷史,10,38,48,24,24,0,0,48
逢甲大學,行銷學系,國x2.00 英x2.00 數Bx1.75 歷x1.00,207,,239.95,-----,-----,-----,-----,,,國文 英文 數學B 歷史,11,7,18,7,11,1,0,19
逢甲大學,中國文學系,國x2.00 歷x2.00 英x1.25,148.75,,-----,-----,-----,-----,-----,,,國文 歷史 英文,7,11,18,6,12,0,0,18
逢甲大學,外國語文學系,英x2.00 國x1.75 歷x1.50,97,,-----,-----,-----,-----,-----,,,英文 國文 歷史,12,50,62,25,37,0,0,62
逢甲大學,資訊工程學系,數甲x1.50 英x1.50 國x1.00,140,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,26,24,50,42,8,0,0,50
逢甲大學,電子工程學系,數甲x1.75 英x1.00 國x1.00,125,數甲 28,-----,-----,-----,-----,-----,,,數學甲 英文 國文,18,22,40,30,10,0,0,40
逢甲大學,電機工程學系,數甲x1.25 物x1.25 國x1.50 英x1.00,183,數甲 32,-----,-----,-----,-----,-----,,,數學甲 物理 國文 英文,31,23,54,45,9,0,0,54
逢甲大學,自動控制工程學系,數甲x1.50 物x1.50 國x1.50 英x1.00,164,數甲 17,-----,-----,-----,-----,-----,,,數學甲 物理 國文 英文,17,11,28,23,5,0,0,28
逢甲大學,資訊電機學院學士班,數甲x1.50 國x1.50 英x1.00 物x1.50,184,,-----,-----,-----,-----,-----,,,數學甲 國文 英文 物理,21,5,26,22,4,0,0,26
逢甲大學,通訊工程學系,數甲x2.00 國x1.75 英x1.50,164.25,數甲 29,-----,-----,-----,-----,-----,,,數學甲 國文 英文,17,5,22,20,2,0,0,22
逢甲大學,土木工程學系,國x2.00 數甲x1.50 物x2.00 英x1.00,175.5,國 43,-----,-----,-----,-----,-----,,,國文 數學甲 物理 英文,9,17,26,22,4,0,0,26
逢甲大學,水利工程與資源保育學系,數甲x1.00 英x2.00 國x2.00,139,數甲 17,-----,-----,-----,-----,-----,,,數學甲 英文 國文,10,15,25,19,6,0,0,25
逢甲大學,都市計畫與空間資訊學系,國x2.00 地x2.00 英x1.00 數Bx1.00,199,,-----,-----,-----,-----,-----,,,國文 地理 英文 數學B,11,8,19,10,9,0,0,19
逢甲大學,運輸與物流學系,英x2.00 國x2.00 數Bx1.75 公x1.00,198.25,,-----,-----,-----,-----,-----,,,英文 國文 數學B 公民與社會,10,2,12,8,4,0,0,12
逢甲大學,土地管理學系,國x1.50 地x1.50 英x1.00 歷x1.00 數Bx1.00,216.5,,-----,-----,-----,-----,-----,,,國文 地理 英文 歷史 數學B,10,1,11,6,5,0,0,11
逢甲大學,財務金融學系,英x1.50 數Bx1.00 國x1.00 公x1.00,148,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,26,14,40,24,16,0,0,40
逢甲大學,風險管理與保險學系,國x2.00 地x1.50 英x1.00 數Bx1.00,152.5,,-----,-----,-----,-----,-----,,,國文 地理 英文 數學B,13,33,46,26,20,0,0,46
逢甲大學,財務工程與精算學士學位學程,數Bx1.25 英x1.00 國x1.25 地x1.00,115.5,,-----,-----,-----,-----,-----,,,數學B 英文 國文 地理,10,19,29,19,10,0,0,29
逢甲大學,建築專業學院學士班,國x2.00 英x2.00 數Ax1.75 物x1.00,228,,-----,-----,-----,-----,-----,,,國文 英文 數學A 物理,13,1,14,10,4,0,0,14
逢甲大學,人工智慧技術與應用學士學位學程,數甲x1.50 英x1.25 國x1.00,112.5,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,8,2,10,8,2,0,0,10
國立中央大學,中國文學系,國x2.00 英x1.50 歷x1.50 地x1.00,279.5,,-----,-----,-----,-----,-----,,,國文 英文 歷史 地理,10,6,16,6,10,0,0,16
國立中央大學,英美語文學系,英x2.00 國x1.50 歷x1.25 地x1.00,275.5,,282.25,-----,-----,-----,-----,,,英文 國文 歷史 地理,12,6,18,8,10,0,1,19
國立中央大學,法國語文學系,英x2.00 國x1.50 歷x1.25 公x1.00 地x1.00,318,,-----,-----,-----,-----,-----,,,英文 國文 歷史 公民與社會 地理,17,0,17,3,14,0,0,17
國立中央大學,文學院學士班,英x1.00 歷x1.25 公x1.25 國x1.00 數Bx1.00,239,英 38 歷 55,248.5,-----,-----,-----,-----,,,英文 歷史 公民與社會 國文 數學B,7,6,13,4,9,0,1,14
國立中央大學,數學系計算與資料科學組,數甲x1.50 物x1.25 英x1.25 國x1.00 化x1.00,239.25,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文 化學,10,13,23,17,6,0,0,23
國立中央大學,數學系數學科學組,數甲x1.50 物x1.25 英x1.25 國x1.00 化x1.00,235,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文 化學,10,7,17,10,7,0,0,17
國立中央大學,物理學系,物x1.50 數甲x1.50 英x1.00 國x1.00,215,,-----,-----,-----,-----,-----,,,物理 數學甲 英文 國文,19,10,29,24,5,0,0,29
國立中央大學,化學學系,化x1.00 英x1.00 數甲x1.00 物x1.00 國x1.00,217,化 45,-----,-----,-----,-----,-----,,,化學 英文 數學甲 物理 國文,11,6,17,9,8,0,0,17
國立中央大學,光電科學與工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,221,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,9,5,14,9,5,0,0,14
國立中央大學,理學院學士班,數甲x1.50 物x1.50 化x1.50 英x1.00 國x1.00,279.5,數甲 46,-----,-----,-----,-----,-----,,,數學甲 物理 化學 英文 國文,7,0,7,7,0,0,0,7
國立中央大學,土木工程學系,數甲x1.50 物x2.00 英x1.50 國x1.00 化x1.00,277,數甲 32,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文 化學,33,22,55,45,10,0,0,55
國立中央大學,機械工程學系先進材料與精密製造組,物x2.00 英x1.50 數甲x2.00 化x1.00 國x1.00,316.5,物 48,-----,-----,-----,-----,-----,,,物理 英文 數學甲 化學 國文,10,13,23,17,6,0,0,23
國立中央大學,機械工程學系光機電工程組,物x2.00 英x1.50 數甲x2.00 化x1.00 國x1.00,316.5,物 56,-----,-----,-----,-----,-----,,,物理 英文 數學甲 化學 國文,8,10,18,14,4,0,0,18
國立中央大學,機械工程學系設計與分析組,物x2.00 英x1.50 數甲x2.00 化x1.00 國x1.00,314,,-----,-----,-----,-----,-----,,,物理 英文 數學甲 化學 國文,8,4,12,7,5,0,0,12
國立中央大學,化學工程與材料工程學系,數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,221,數甲 37 英 53,-----,-----,-----,-----,-----,,,數學甲 英文 物理 化學 國文,18,10,28,17,11,0,0,28
國立中央大學,工學院學士班,數甲x1.00 英x1.00 物x1.00 化x1.00,170,,-----,-----,-----,-----,-----,,,數學甲 英文 物理 化學,5,11,16,12,4,0,0,16
國立中央大學,企業管理學系,英x2.00 數Bx2.00 國x1.50 公x1.00,288.5,英 42,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,34,22,56,23,33,0,0,56
國立中央大學,資訊管理學系,數甲x2.00 英x2.00 國x1.50,242.5,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,44,14,58,35,23,0,0,58
國立中央大學,經濟學系,數Bx2.00 英x2.00 國x1.25 公x1.00,286.5,數B 51,-----,-----,-----,-----,-----,,,數學B 英文 國文 公民與社會,16,7,23,13,10,0,0,23
國立中央大學,財務金融學系,英x1.50 數Bx1.50 國x1.00 公x1.00,242,,243.4,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,10,6,16,12,4,0,1,17
國立中央大學,電機工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00,191,數甲 41,-----,-----,-----,-----,-----,1.國文(均標) 2.英文(前標),,數學甲 物理 英文 化學,21,7,28,23,5,0,0,28
國立中央大學,資訊工程學系,數甲x1.00 英x1.00 物x1.00 化x1.00,184,數甲 43,-----,-----,-----,-----,-----,1.國文(均標) 2.英文(前標),,數學甲 英文 物理 化學,21,18,39,33,6,0,0,39
國立中央大學,通訊工程學系,數甲x1.50 物x1.50 英x1.00 化x1.00,218,,-----,-----,-----,-----,-----,1.國文(均標) 2.英文(前標),,數學甲 物理 英文 化學,10,12,22,15,7,0,0,22
國立中央大學,資訊電機學院學士班,數甲x1.00 英x1.00 物x1.00 化x1.00,187,數甲 43,-----,-----,-----,-----,-----,1.國文(均標) 2.英文(前標),,數學甲 英文 物理 化學,6,5,11,9,2,0,0,11
國立中央大學,大氣科學學系,物x2.00 數甲x2.00 英x1.00 化x1.00 國x1.00,273,物 44,-----,-----,-----,-----,-----,,,物理 數學甲 英文 化學 國文,9,4,13,9,4,0,0,13
國立中央大學,太空科學與工程學系,物x2.00 數甲x2.00 英x1.00 化x1.00 國x1.00,291,物 51,-----,-----,-----,-----,-----,,,物理 數學甲 英文 化學 國文,9,10,19,16,3,0,0,19
國立中央大學,地球科學學系,物x2.00 數甲x2.00 英x1.50 化x1.00,239,,-----,-----,-----,-----,-----,,,物理 數學甲 英文 化學,9,15,24,17,7,0,0,24
國立中央大學,地球科學學院學士班,物x2.00 數甲x2.00 化x1.00,185,,-----,-----,-----,-----,-----,1.國文(均標) 2.英文(均標),,物理 數學甲 化學,5,3,8,5,3,0,0,8
國立中央大學,客家語文暨社會科學學系客家語文及傳播組,國x1.50 公x1.50 英x1.00 數Bx1.00 歷x1.00,255,國 50,-----,-----,-----,-----,-----,,,國文 公民與社會 英文 數學B 歷史,4,3,7,2,5,0,0,7
國立中央大學,客家語文暨社會科學學系客家社會及政策組,國x1.50 公x1.50 英x1.00 數Bx1.00 歷x1.00,261,國 48,-----,-----,-----,-----,-----,,,國文 公民與社會 英文 數學B 歷史,5,0,5,4,1,0,0,5
國立中央大學,生命科學系,生x1.50 化x1.25 英x1.00 數甲x1.00 國x1.00,235.75,,-----,-----,-----,-----,-----,,,生物 化學 英文 數學甲 國文,16,4,20,8,12,0,0,20
國立中央大學,生醫科學與工程學系,物x1.25 化x1.25 英x1.00,154.25,,-----,-----,-----,-----,-----,,,物理 化學 英文,8,8,16,14,2,0,0,16
中國文化大學,哲學系,國x2.00 社x2.00 公x1.00,122,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,10,19,29,3,1,0,0,4
中國文化大學,中國文學系中國文學組,國x1.25 社x1.00 歷x1.00,75.75,,-----,-----,-----,-----,-----,,,國文 社會 歷史,15,20,35,1,3,0,0,4
中國文化大學,中國文學系文藝創作組,國x1.25 社x1.00 歷x1.00,70,,-----,-----,-----,-----,-----,,,國文 社會 歷史,12,11,23,1,2,0,0,3
中國文化大學,史學系,歷x2.00 國x1.50 社x2.00,134.5,,-----,-----,-----,-----,-----,,,歷史 國文 社會,11,13,24,1,2,0,0,3
中國文化大學,日本語文學系,國x2.00 歷x1.50 地x1.00,92,,-----,-----,-----,-----,-----,,,國文 歷史 地理,19,36,55,16,16,0,0,32
中國文化大學,韓國語文學系,國x2.00 英x2.00 歷x1.00 地x1.00,119,,-----,-----,-----,-----,-----,,,國文 英文 歷史 地理,31,14,45,9,36,0,0,45
中國文化大學,俄國語文學系,英x2.00 國x1.00 地x1.00 歷x1.00,-----,,-----,-----,-----,-----,-----,,,英文 國文 地理 歷史,10,26,36,0,0,0,0,0
中國文化大學,英國語文學系,英x1.50 國x1.00 歷x1.00,144,,-----,-----,-----,-----,-----,,,英文 國文 歷史,14,24,38,1,0,0,0,1
中國文化大學,法國語文學系,英x1.50 歷x2.00 國x1.00 地x2.00,147,,-----,-----,-----,-----,-----,,,英文 歷史 國文 地理,11,16,27,1,1,0,0,2
中國文化大學,全球商務學士學位學程,英x2.00 數Bx1.00 國x1.00 歷x1.00,-----,,-----,-----,-----,-----,-----,,,英文 數學B 國文 歷史,7,28,35,0,0,0,0,0
中國文化大學,應用數學系,數甲x2.00 國x2.00 英x1.50,84,,-----,-----,-----,-----,-----,,,數學甲 國文 英文,15,18,33,25,8,0,0,33
中國文化大學,光電物理學系,物x2.00 數Ax1.50 自x2.00 英x1.00 國x1.00,147,,-----,-----,-----,-----,-----,,,物理 數學A 自然 英文 國文,11,21,32,27,5,0,0,32
中國文化大學,化學系,化x2.00 自x2.00 英x1.00 物x1.00 國x1.00,107,,-----,-----,-----,-----,-----,,,化學 自然 英文 物理 國文,12,21,33,18,7,0,0,25
中國文化大學,地理學系A組,物x2.00 自x1.50 英x1.00 國x1.00,102.5,,-----,-----,-----,-----,-----,,,物理 自然 英文 國文,8,2,10,2,0,0,0,2
中國文化大學,地理學系B組,地x2.00 社x1.50 英x1.00 國x1.00,167,,-----,-----,-----,-----,-----,,,地理 社會 英文 國文,7,14,21,4,2,0,0,6
中國文化大學,大氣科學系,數甲x1.50 物x1.50 國x1.00 英x1.00,59.5,,-----,-----,-----,-----,-----,,,數學甲 物理 國文 英文,15,19,34,20,3,0,0,23
中國文化大學,地質學系,化x2.00 物x1.75 英x1.50 國x1.00,94,,-----,-----,-----,-----,-----,,,化學 物理 英文 國文,14,26,40,5,0,0,0,5
中國文化大學,生命科學系,國x1.00 生x1.00 英x1.00,57,,-----,-----,-----,-----,-----,,,國文 生物 英文,15,19,34,7,8,0,0,15
中國文化大學,法律學系法學組,國x1.50 公x1.50 歷x1.00,124,,125.5,-----,-----,-----,-----,,,國文 公民與社會 歷史,32,27,59,30,29,0,1,60
中國文化大學,法律學系財經法律組,國x1.50 公x1.50 歷x1.00,89,,-----,-----,-----,-----,-----,,,國文 公民與社會 歷史,31,26,57,13,11,0,0,24
中國文化大學,法律學系企業金融法制組,國x1.50 公x1.50 歷x1.00,105.5,,-----,-----,-----,-----,-----,,,國文 公民與社會 歷史,11,4,15,4,1,0,0,5
中國文化大學,政治學系,公x1.50 國x1.00 英x1.00,65,,-----,-----,-----,-----,-----,,,公民與社會 國文 英文,11,23,34,3,1,0,0,4
中國文化大學,經濟學系,數Bx2.00 英x2.00 國x1.75 公x1.00,102,,-----,-----,-----,-----,-----,,,數學B 英文 國文 公民與社會,31,43,74,12,1,0,0,13
中國文化大學,勞動暨人力資源學系,公x2.00 國x1.75 英x1.00,107.5,,-----,-----,-----,-----,-----,,,公民與社會 國文 英文,10,18,28,1,2,0,0,3
中國文化大學,社會福利學系,國x1.50 社x1.75 英x1.00 公x1.00 歷x1.00,122.75,,-----,-----,-----,-----,-----,,,國文 社會 英文 公民與社會 歷史,21,50,71,6,7,0,0,13
中國文化大學,行政管理學系,社x2.00 公x2.00 國x1.50,133,,-----,-----,-----,-----,-----,,,社會 公民與社會 國文,11,16,27,5,4,0,0,9
中國文化大學,園藝暨生物技術學系,生x2.00 國x2.00 英x1.00 化x1.00,138,,-----,-----,-----,-----,-----,,,生物 國文 英文 化學,14,17,31,2,1,0,0,3
中國文化大學,動物科學系,國x1.25 自x1.00 生x1.00,64,,-----,-----,-----,-----,-----,,,國文 自然 生物,11,15,26,11,10,0,0,21
中國文化大學,森林暨自然保育學系(A組),國x2.00 英x1.00 公x2.00,160,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,6,0,6,0,1,0,0,1
中國文化大學,森林暨自然保育學系(B組),國x2.00 英x1.00 生x2.00,-----,,-----,-----,-----,-----,-----,,,國文 英文 生物,5,21,26,0,0,0,0,0
中國文化大學,土地資源學系科技應用組,化x2.00 國x1.25 數Bx1.00,70,,-----,-----,-----,-----,-----,,,化學 國文 數學B,6,0,6,6,0,0,0,6
