校名,系組名,採計及加權,普通生錄取分數,普通生同分參酌,原住民錄取分數,退伍軍人錄取分數,僑生錄取分數,蒙藏生錄取分數,派外子女錄取分數,檢定科目及標準-學科能力測驗,檢定科目及標準-英聽,同分參酌順序,核定名額,回流名額,招生名額,錄取人數-男,錄取人數-女,外加錄取-男,外加錄取-女,錄取總人數（含外加）
銘傳大學,數位媒體設計學系遊戲互動與AI應用組 (桃園校區),國x2.00 社x1.00 地x1.00,125,,-----,-----,-----,-----,-----,,,國文 社會 地理,4,5,9,5,4,0,0,9
銘傳大學,數位媒體設計學系動畫文創組(桃園校區),國x2.00 社x1.00 歷x1.00,141,,-----,-----,-----,-----,-----,,,國文 社會 歷史,5,4,9,1,8,0,0,9
銘傳大學,數位媒體設計學系影視創意組(桃園校區),國x2.00 社x1.00 公x1.00,127,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,4,3,7,1,6,0,0,7
銘傳大學,建築學系(桃園校區),國x2.00 社x1.00 公x1.00,127,國 37,158.2,-----,-----,-----,-----,,,國文 社會 公民與社會,11,16,27,13,14,0,1,28
銘傳大學,都市規劃與防災學系(桃園校區),公x2.00 國x1.50 英x1.00,102.5,,-----,-----,-----,-----,-----,,,公民與社會 國文 英文,9,1,10,8,2,0,0,10
銘傳大學,動漫文創設計學士學位學程(桃園校區),國x2.00 社x1.00 公x1.00,105,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,5,8,13,5,8,0,0,13
銘傳大學,觀光事業學系(桃園校區),國x1.00 地x1.00 歷x1.00,83,國 29,-----,-----,-----,-----,-----,,,國文 地理 歷史,6,10,16,10,6,0,0,16
銘傳大學,休閒遊憩管理學系(桃園校區),公x1.25 國x1.00 歷x1.00,86.25,,94.6,-----,-----,-----,-----,,,公民與社會 國文 歷史,5,14,19,14,5,1,0,20
銘傳大學,餐旅管理學系(桃園校區),公x1.00 歷x1.00 國x1.00,81,公 22,-----,-----,-----,-----,-----,,,公民與社會 歷史 國文,6,11,17,7,10,0,0,17
銘傳大學,犯罪防治學系(桃園校區),公x2.00 國x2.00 英x1.00,154,公 35,168.3,-----,-----,-----,-----,,,公民與社會 國文 英文,34,31,65,11,54,0,1,66
銘傳大學,公共事務與行政管理學系(桃園校區),公x2.00 國x1.00 歷x1.00,105,,-----,-----,-----,-----,-----,,,公民與社會 國文 歷史,10,16,26,6,20,0,0,26
銘傳大學,諮商臨床與工商心理學系(桃園校區),英x2.00 公x2.00 社x2.00 數Bx1.00 國x1.00,211,英 16 公 36,242.1,-----,-----,-----,-----,,,英文 公民與社會 社會 數學B 國文,33,24,57,16,41,0,1,58
銘傳大學,應用統計與資料科學學系應用統計組(桃園校區),國x1.50 數Bx1.50 公x2.00,99.5,,-----,-----,-----,-----,-----,,,國文 數學B 公民與社會,3,9,12,6,6,0,0,12
銘傳大學,應用統計與資料科學學系大數據管理組(桃園校區),公x2.00 國x1.50 社x1.50,118.5,,-----,-----,-----,-----,-----,,,公民與社會 國文 社會,4,12,16,12,4,0,0,16
銘傳大學,金融學系(桃園校區),公x1.50 國x1.00 數Bx1.00,96,,97.3,-----,-----,-----,-----,,,公民與社會 國文 數學B,10,7,17,10,7,1,0,18
銘傳大學,金融科技應用學士學位學程(桃園校區),國x2.00 社x2.00 公x1.75,149,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,6,11,17,12,5,0,0,17
銘傳大學,資訊管理學系人工智慧應用組(桃園校區),英x1.75 國x2.00 公x1.75,160.5,,-----,-----,-----,-----,-----,,,英文 國文 公民與社會,8,8,16,13,3,0,0,16
銘傳大學,資訊管理學系巨量資料管理組(桃園校區),數Bx1.75 國x2.00 公x1.75,146.5,,-----,-----,-----,-----,-----,,,數學B 國文 公民與社會,8,6,14,12,2,0,0,14
銘傳大學,資訊管理學系電子商務管理組(桃園校區),英x1.75 國x2.00 歷x1.75,148.25,,-----,-----,-----,-----,-----,,,英文 國文 歷史,4,7,11,9,2,0,0,11
銘傳大學,人工智慧應用學系(桃園校區),國x2.00 英x1.00 數甲x1.50,139.5,,-----,-----,-----,-----,-----,,,國文 英文 數學甲,12,17,29,19,10,0,0,29
銘傳大學,資訊工程學系(桃園校區),數Bx1.00 物x1.00 國x1.00,94,數B 45,-----,-----,-----,-----,-----,,,數學B 物理 國文,18,8,26,24,2,0,0,26
銘傳大學,電子工程學系半導體光電組(桃園校區),數甲x1.00 數Ax1.00 國x1.00,95,數甲 29,-----,-----,-----,-----,-----,,,數學甲 數學A 國文,5,7,12,12,0,0,0,12
銘傳大學,電子工程學系晶片設計與應用組(桃園校區),數甲x2.00 英x1.75 數Ax1.00,130,,-----,-----,-----,-----,-----,,,數學甲 英文 數學A,6,7,13,12,1,0,0,13
銘傳大學,電腦與通訊工程學系AI機器人組(桃園校區),數甲x1.75 自x1.00 國x2.00,153,,-----,-----,-----,-----,-----,,,數學甲 自然 國文,6,8,14,10,4,0,0,14
銘傳大學,電腦與通訊工程學系AI應用組(桃園校區),數甲x1.75 國x2.00 英x2.00,170.25,,-----,-----,-----,-----,-----,,,數學甲 國文 英文,10,5,15,12,3,0,0,15
銘傳大學,半導體應用學士學位學程(桃園校區),數甲x1.00 數Ax1.00 國x1.00,82,數甲 26,-----,-----,-----,-----,-----,,,數學甲 數學A 國文,5,29,34,27,7,0,0,34
銘傳大學,醫療資訊與管理學系(桃園校區),英x1.00 公x1.00 國x2.00,79,,-----,-----,-----,-----,-----,,,英文 公民與社會 國文,13,25,38,14,24,0,0,38
銘傳大學,生物科技學系生物醫學組(桃園校區),生x2.00 英x2.00 國x1.50,167,,-----,-----,-----,-----,-----,,,生物 英文 國文,10,18,28,11,17,0,0,28
銘傳大學,生物科技學系食品生技組(桃園校區),化x2.00 英x2.00 國x1.50,136.5,化 25,-----,-----,-----,-----,-----,,,化學 英文 國文,10,22,32,16,16,0,0,32
銘傳大學,生物醫學工程學系專利醫材法規組(桃園校區),國x1.50 英x1.25 公x1.00,94,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,5,7,12,8,4,0,0,12
銘傳大學,生物醫學工程學系人工智慧醫療組(桃園校區),國x1.50 數Bx1.00 化x1.00,106,國 34,113.85,-----,-----,-----,-----,,,國文 數學B 化學,6,9,15,9,6,0,1,16
世新大學,新聞學系,國x2.00 公x2.00 歷x1.00,174,國 37,198.3,-----,-----,-----,-----,,,國文 公民與社會 歷史,44,8,52,18,34,0,1,53
世新大學,廣播電視電影學系廣播組,英x2.00 國x2.00 歷x1.00 公x1.00,201,,212.7,-----,-----,-----,-----,,,英文 國文 歷史 公民與社會,31,7,38,10,28,1,0,39
世新大學,廣播電視電影學系電視組,英x2.00 國x2.00 歷x1.00 公x1.00,207,英 21,218.7,-----,-----,-----,-----,,,英文 國文 歷史 公民與社會,37,6,43,21,22,0,1,44
世新大學,廣播電視電影學系電影組,英x2.00 國x2.00 歷x1.00 公x1.00,214,,240.9,-----,-----,-----,-----,,,英文 國文 歷史 公民與社會,34,1,35,13,22,0,1,36
世新大學,圖文傳播學系,英x1.50 國x2.00 公x1.00,139,英 24,145.4,-----,-----,-----,-----,,,英文 國文 公民與社會,37,8,45,11,34,0,1,46
世新大學,公共關係暨廣告學系,國x2.00 歷x2.00 公x1.75,208.5,,-----,-----,-----,-----,-----,,,國文 歷史 公民與社會,54,10,64,7,57,0,0,64
世新大學,口語傳播暨社群媒體學系,國x2.00 社x1.00 公x1.00,138,國 40,167.65,-----,-----,-----,-----,,,國文 社會 公民與社會,37,3,40,11,29,1,0,41
世新大學,資訊傳播學系,國x1.50 英x1.00 公x2.00,135,國 38,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,27,9,36,18,18,0,0,36
世新大學,數位多媒體設計學系,國x2.00 英x1.50 公x1.00,122,國 39,127.1,-----,-----,-----,-----,,,國文 英文 公民與社會,38,16,54,22,32,0,1,55
世新大學,傳播管理學系,國x2.00 歷x2.00 公x1.00,175,國 37,-----,-----,-----,-----,-----,,,國文 歷史 公民與社會,47,2,49,13,36,0,0,49
世新大學,資訊管理學系資訊管理組,國x1.75 公x2.00 英x1.50,127,,-----,-----,-----,-----,-----,,,國文 公民與社會 英文,34,12,46,28,18,0,0,46
世新大學,資訊管理學系資訊科技組,國x1.75 公x2.00 英x1.50,123.75,,125.1,-----,-----,-----,-----,,,國文 公民與社會 英文,30,6,36,26,10,0,1,37
世新大學,資訊管理學系智慧網路應用組,國x1.75 公x2.00 英x1.50,135.75,,-----,-----,-----,-----,-----,,,國文 公民與社會 英文,7,0,7,5,2,0,0,7
世新大學,財務金融學系,國x1.00 公x1.00 數Bx1.00,85,,87.75,-----,-----,-----,-----,,,國文 公民與社會 數學B,27,13,40,19,21,1,0,41
世新大學,行政管理學系,國x1.00 公x1.00 社x1.00,93,,97.9,-----,-----,-----,-----,,,國文 公民與社會 社會,26,8,34,17,17,0,1,35
世新大學,觀光學系餐旅經營管理組,公x2.00 國x1.00 英x1.00,93,公 28,-----,-----,-----,-----,-----,,,公民與社會 國文 英文,23,3,26,11,15,0,0,26
世新大學,觀光學系旅遊暨休閒事業管理組,公x2.00 國x1.00 英x1.00,96,,-----,-----,-----,-----,-----,,,公民與社會 國文 英文,20,2,22,10,12,0,0,22
世新大學,觀光學系觀光規劃暨資源管理組,公x2.00 國x1.00 英x1.00,101,公 30,-----,-----,-----,-----,-----,,,公民與社會 國文 英文,5,0,5,2,3,0,0,5
世新大學,經濟學系,國x2.00 公x1.50 數Bx1.00,123.5,國 37,-----,-----,-----,-----,-----,,,國文 公民與社會 數學B,23,3,26,17,9,0,0,26
世新大學,企業管理學系,公x2.00 國x1.00 英x1.00,115,公 31,115.1,-----,-----,-----,-----,,,公民與社會 國文 英文,18,14,32,19,13,0,1,33
世新大學,社會心理學系,國x2.00 英x2.00 公x1.50,162.5,,193.5,-----,-----,-----,-----,,,國文 英文 公民與社會,33,7,40,12,28,1,0,41
世新大學,英語暨傳播應用學系,英x2.00 國x1.50 歷x1.00,105,,-----,-----,-----,-----,-----,,,英文 國文 歷史,33,4,37,12,25,0,0,37
世新大學,中國文學系,國x2.00 歷x1.00 公x1.00,126,,-----,-----,-----,-----,-----,,,國文 歷史 公民與社會,5,0,5,3,2,0,0,5
世新大學,日本語文學系,國x2.00 歷x1.00 英x1.50,122.5,國 34,-----,-----,-----,-----,-----,,,國文 歷史 英文,32,19,51,24,27,0,0,51
世新大學,法律學系,國x1.00 英x1.00 公x1.00 歷x1.00,141,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會 歷史,34,32,66,39,27,0,0,66
實踐大學,食品營養與保健生技學系(臺北校區),國x1.00 自x1.00 化x1.00,93,,-----,-----,-----,-----,-----,,,國文 自然 化學,8,7,15,3,12,0,0,15
實踐大學,食品營養與保健生技學系食品科技與法律組(臺北校區),國x1.00 化x1.00 英x1.00,82,國 37,-----,-----,-----,-----,-----,,,國文 化學 英文,8,0,8,3,5,0,0,8
實踐大學,社會工作學系(臺北校區),公x2.00 歷x2.00 國x1.00,142,,-----,-----,-----,-----,-----,,,公民與社會 歷史 國文,17,13,30,12,18,0,0,30
實踐大學,家庭研究與兒童發展學系(臺北校區),國x1.00 英x1.00 歷x1.00,81,,-----,-----,-----,-----,-----,,,國文 英文 歷史,7,9,16,2,14,0,0,16
實踐大學,餐飲管理學系(臺北校區),國x1.00 英x1.00 歷x1.00,86,,-----,-----,-----,-----,-----,,,國文 英文 歷史,4,2,6,2,4,0,0,6
實踐大學,音樂學系A組(臺北校區),術x2.00 國x1.00 歷x1.00,119.92,,-----,-----,-----,-----,-----,,,術科 國文 歷史,3,6,9,1,1,0,0,2
實踐大學,音樂學系B組(臺北校區),國x1.00 英x1.00 歷x1.00,95,,-----,-----,-----,-----,-----,,,國文 英文 歷史,2,0,2,0,2,0,0,2
實踐大學,法律學系(臺北校區),國x1.50 公x1.00 英x1.00,136,國 46,-----,-----,-----,-----,-----,,,國文 公民與社會 英文,8,1,9,6,3,0,0,9
實踐大學,服裝設計學系(臺北校區),英x2.00 國x2.00 數Bx1.00 歷x1.00,170,,-----,-----,-----,-----,-----,,,英文 國文 數學B 歷史,20,1,21,5,16,0,0,21
實踐大學,工業產品設計學系(臺北校區),英x2.00 數Bx1.00 國x1.00 歷x1.00,133,英 20,-----,-----,-----,-----,-----,1.英文(底標),,英文 數學B 國文 歷史,12,2,14,4,10,0,0,14
實踐大學,媒體傳達設計學系動畫影像設計組(臺北校區),英x2.00 國x1.00 歷x1.00 數Bx1.00,163,英 43,-----,-----,-----,-----,-----,1.英文(底標),,英文 國文 歷史 數學B,12,0,12,5,7,0,0,12
實踐大學,媒體傳達設計學系創意媒體設計組(臺北校區),英x2.00 國x1.00 歷x1.00 數Bx1.00,139,,-----,-----,-----,-----,-----,1.英文(底標),,英文 國文 歷史 數學B,12,2,14,3,11,0,0,14
實踐大學,建築設計學系(臺北校區),英x2.00 國x2.00 歷x1.00,163,,-----,-----,-----,-----,-----,,,英文 國文 歷史,14,1,15,8,7,0,0,15
實踐大學,建築職人學士學位學程(臺北校區),國x2.00 社x1.00 地x1.00,109,,-----,-----,-----,-----,-----,,,國文 社會 地理,11,1,12,5,7,0,0,12
實踐大學,會計學系(臺北校區),國x1.50 公x1.50 英x1.00,89,,-----,-----,-----,-----,-----,,,國文 公民與社會 英文,17,12,29,16,13,0,0,29
實踐大學,國際經營與貿易學系國際貿易組(臺北校區),國x1.00 地x1.00 英x1.00,77,,-----,-----,-----,-----,-----,,,國文 地理 英文,8,0,8,4,4,0,0,8
實踐大學,國際經營與貿易學系國際企業組(臺北校區),國x1.00 公x1.00 英x1.00,72,,-----,-----,-----,-----,-----,,,國文 公民與社會 英文,9,1,10,6,4,0,0,10
實踐大學,企業管理學系(臺北校區),國x2.00 公x1.50 歷x1.00,120.5,,-----,-----,-----,-----,-----,,,國文 公民與社會 歷史,17,23,40,16,24,0,0,40
實踐大學,財務金融學系(臺北校區),英x1.00 國x1.00 公x1.00,75,,90.45,-----,-----,-----,-----,,,英文 國文 公民與社會,5,19,24,10,14,1,0,25
實踐大學,財務金融學系數位行銷設計組(臺北校區),英x1.00 國x1.00 歷x1.00,67,,-----,-----,-----,-----,-----,,,英文 國文 歷史,4,7,11,7,4,0,0,11
實踐大學,風險管理與保險學系-A組(臺北校區),國x1.00 社x1.00 公x1.50,80,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,3,11,14,11,3,0,0,14
實踐大學,風險管理與保險學系-B組(臺北校區),國x2.00 數Bx1.00 公x1.50,93,,-----,-----,-----,-----,-----,,,國文 數學B 公民與社會,3,9,12,8,4,0,0,12
實踐大學,應用外語學系(臺北校區),英x2.00 國x1.50 歷x1.00,102.5,英 17,-----,-----,-----,-----,-----,,,英文 國文 歷史,7,6,13,5,8,0,0,13
實踐大學,應用外語學系數位應用組(臺北校區),英x2.00 國x1.50 歷x1.00,90.5,,-----,-----,-----,-----,-----,1.英文(後標),,英文 國文 歷史,6,6,12,2,3,0,0,5
實踐大學,資訊科技與管理學系人工智慧與大數據組(臺北校區),國x1.00 自x1.00 物x1.00,89,,-----,-----,-----,-----,-----,,,國文 自然 物理,8,3,11,4,7,0,0,11
實踐大學,資訊科技與管理學系數位媒體設計組(臺北校區),國x1.00 社x1.00 公x1.00,87,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,8,0,8,2,6,0,0,8
實踐大學,資訊科技與管理學系雲端運算與物聯網組(臺北校區),國x1.00 自x1.00 化x1.00,86,國 36 自 32,-----,-----,-----,-----,-----,,,國文 自然 化學,7,3,10,8,2,0,0,10
實踐大學,國際企業英語學士學位學程(臺北校區),公x2.00 國x1.50 英x1.00,85,,-----,-----,-----,-----,-----,,,公民與社會 國文 英文,15,2,17,7,5,0,0,12
實踐大學,智慧服務管理英語學士學位學程A組(臺北校區),英x1.00 公x1.00 國x1.00,85,,-----,-----,-----,-----,-----,,,英文 公民與社會 國文,6,4,10,0,2,0,0,2
實踐大學,智慧服務管理英語學士學位學程B組(臺北校區),英x1.00 自x1.00 物x1.00,66,,-----,-----,-----,-----,-----,,,英文 自然 物理,5,2,7,7,0,0,0,7
實踐大學,東南亞智慧商務學士學位學程語言文化組(高雄校區),國x2.00 英x1.50 公x1.00,143.5,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,4,9,13,1,0,0,0,1
實踐大學,東南亞智慧商務學士學位學程雲端商務組(高雄校區),國x2.00 自x1.50 物x1.00,118.5,,-----,-----,-----,-----,-----,,,國文 自然 物理,4,8,12,1,0,0,0,1
實踐大學,東南亞智慧商務學士學位學程行銷流通管理組(高雄校區),國x2.00 社x1.50 歷x1.00,127,,-----,-----,-----,-----,-----,,,國文 社會 歷史,3,9,12,1,0,0,0,1
實踐大學,會計暨稅務學系財務金融組(高雄校區),國x2.00 社x2.00 公x1.00,113,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,28,41,69,2,4,0,0,6
實踐大學,國際企業管理學系(高雄校區),國x1.50 歷x1.00 數Bx1.00,82.5,,-----,-----,-----,-----,-----,,,國文 歷史 數學B,12,9,21,1,1,0,0,2
實踐大學,國際企業管理學系韓國文創產業經營組(高雄校區),國x1.50 歷x1.00 社x1.00,78,,-----,-----,-----,-----,-----,,,國文 歷史 社會,12,9,21,0,1,0,0,1
實踐大學,金融管理學系金融實務組(高雄校區),公x1.00 國x1.00 英x1.00,55,,-----,-----,-----,-----,-----,,,公民與社會 國文 英文,28,6,34,4,2,0,0,6
實踐大學,資訊管理學系人工智慧與雲端應用組(高雄校區),自x1.75 物x1.50 國x1.00,87.25,,-----,-----,-----,-----,-----,,,自然 物理 國文,14,19,33,24,9,0,0,33
實踐大學,資訊管理學系物聯網應用組(高雄校區),自x1.75 化x1.50 國x1.00,72.75,,-----,-----,-----,-----,-----,,,自然 化學 國文,14,18,32,17,3,0,0,20
實踐大學,資訊科技與通訊學系智慧機器人與無人機組(高雄校區),國x1.25 英x1.00 物x1.00,70.25,,-----,-----,-----,-----,-----,,,國文 英文 物理,14,17,31,22,9,0,0,31
實踐大學,資訊科技與通訊學系人工智慧物聯網組 (高雄校區),國x1.25 英x1.00 化x1.00,66.25,,-----,-----,-----,-----,-----,,,國文 英文 化學,14,16,30,28,2,0,0,30
實踐大學,視覺特效學士學位學程遊戲視覺特效組(高雄校區),國x1.25 物x1.25 英x1.00,53.5,,-----,-----,-----,-----,-----,,,國文 物理 英文,6,12,18,12,5,0,0,17
實踐大學,視覺特效學士學位學程影視視覺特效組(高雄校區),國x1.25 化x1.25 英x1.00,82.5,,-----,-----,-----,-----,-----,,,國文 化學 英文,5,13,18,2,1,0,0,3
實踐大學,觀光管理學系餐旅暨會展管理組(高雄校區),公x1.00 國x1.00 自x1.25,-----,,-----,-----,-----,-----,-----,,,公民與社會 國文 自然,6,10,16,0,0,0,0,0
實踐大學,觀光管理學系自然旅遊與運動觀光組(高雄校區),物x1.25 國x1.00 社x1.00,58,,-----,-----,-----,-----,-----,,,物理 國文 社會,6,10,16,1,5,0,0,6
實踐大學,休閒產業管理學系文創規劃組(高雄校區),國x2.00 自x1.00 物x1.50,96,,-----,-----,-----,-----,-----,,,國文 自然 物理,4,3,7,1,3,0,0,4
實踐大學,休閒產業管理學系遊憩運動企劃組(高雄校區),國x2.00 數Bx1.50 公x1.00,119,,-----,-----,-----,-----,-----,,,國文 數學B 公民與社會,4,4,8,1,0,0,0,1
實踐大學,休閒產業管理學系精品咖啡烘培經營組(高雄校區),國x2.00 英x1.50 歷x1.00,82.5,,-----,-----,-----,-----,-----,,,國文 英文 歷史,3,5,8,2,0,0,0,2
實踐大學,應用日文學系(高雄校區),國x2.00 英x2.00 公x1.00,86,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,22,25,47,6,6,0,0,12
長榮大學,企業管理學系,英x1.00 歷x2.00 國x2.00,102,,-----,-----,-----,-----,-----,,,英文 歷史 國文,6,16,22,6,2,0,0,8
長榮大學,國際企業學系,英x1.00 國x2.00 地x2.00,92,,-----,-----,-----,-----,-----,,,英文 國文 地理,7,15,22,1,2,0,0,3
長榮大學,會計資訊學系稅務應用組,公x2.00 國x1.50 英x1.00,89,,-----,-----,-----,-----,-----,,,公民與社會 國文 英文,3,5,8,2,2,0,0,4
長榮大學,會計資訊學系產業實習組,社x2.00 國x1.50 公x1.50,-----,,-----,-----,-----,-----,-----,,,社會 國文 公民與社會,1,7,8,0,0,0,0,0
長榮大學,航運管理學系,英x2.00 地x2.00 國x2.00 歷x1.00,134,,-----,-----,-----,-----,-----,,,英文 地理 國文 歷史,21,30,51,12,6,0,0,18
長榮大學,土地管理與開發學系,公x1.00 國x2.00 地x2.00,128,,-----,-----,-----,-----,-----,,,公民與社會 國文 地理,5,17,22,1,1,0,0,2
長榮大學,財務金融學系,國x2.00 公x2.00 英x1.00,105,,-----,-----,-----,-----,-----,,,國文 公民與社會 英文,7,11,18,13,5,0,0,18
長榮大學,觀光與餐飲管理學系,公x2.00 國x2.00 英x1.00,103,,-----,-----,-----,-----,-----,,,公民與社會 國文 英文,5,6,11,2,1,0,0,3
長榮大學,醫務管理學系,英x1.50 國x2.00 公x2.00,121.5,,-----,-----,-----,-----,-----,,,英文 國文 公民與社會,6,21,27,3,2,0,0,5
長榮大學,生物科技學系,生x2.00 國x2.00 英x1.00,124,,-----,-----,-----,-----,-----,,,生物 國文 英文,7,16,23,13,10,0,0,23
長榮大學,健康心理學系(自然組),英x2.00 生x2.00 國x1.50,149,,-----,-----,-----,-----,-----,,,英文 生物 國文,3,7,10,3,7,0,0,10
長榮大學,健康心理學系(社會組),英x2.00 公x2.00 國x1.50,106.5,,-----,-----,-----,-----,-----,,,英文 公民與社會 國文,3,9,12,3,9,0,0,12
長榮大學,保健營養學系,生x2.00 化x1.50 國x2.00,123,,-----,-----,-----,-----,-----,,,生物 化學 國文,6,21,27,13,14,0,0,27
長榮大學,護理學系,英x2.00 生x2.00 國x1.50,89,,-----,-----,-----,-----,-----,,,英文 生物 國文,8,30,38,14,20,0,0,34
長榮大學,醫藥科學產業學系,國x2.00 英x1.00 生x1.00,92,,-----,-----,-----,-----,-----,,,國文 英文 生物,7,21,28,14,14,0,0,28
長榮大學,職業安全與衛生學系(自然組),國x2.00 英x1.50 化x2.00,99.5,,-----,-----,-----,-----,-----,,,國文 英文 化學,3,13,16,14,2,0,0,16
長榮大學,職業安全與衛生學系(社會組),國x2.00 英x1.50 歷x2.00,138.5,,-----,-----,-----,-----,-----,,,國文 英文 歷史,5,11,16,2,0,0,0,2
長榮大學,食品安全衛生與檢驗學士學位學程(食品安全管理組),國x2.00 英x1.00 歷x2.00,126,,-----,-----,-----,-----,-----,,,國文 英文 歷史,2,4,6,1,0,0,0,1
長榮大學,食品安全衛生與檢驗學士學位學程(環境衛生組),國x2.00 英x1.00 化x2.00,114,,-----,-----,-----,-----,-----,,,國文 英文 化學,2,4,6,6,0,0,0,6
長榮大學,食品安全衛生與檢驗學士學位學程(食品檢驗組),國x2.00 英x1.00 生x2.00,101,,-----,-----,-----,-----,-----,,,國文 英文 生物,2,8,10,2,8,0,0,10
長榮大學,消防安全學士學位學程(自然組),國x2.00 自x2.00 化x1.50,125,,-----,-----,-----,-----,-----,,,國文 自然 化學,2,4,6,4,2,0,0,6
長榮大學,消防安全學士學位學程(社會組),國x2.00 社x2.00 公x1.50,160,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,1,3,4,1,0,0,0,1
長榮大學,綠能與環境資源學系(自然組),國x1.00 物x2.00 化x2.00,101,,-----,-----,-----,-----,-----,,,國文 物理 化學,4,10,14,12,2,0,0,14
長榮大學,綠能與環境資源學系(社會組),國x1.00 地x2.00 公x2.00,106,,-----,-----,-----,-----,-----,,,國文 地理 公民與社會,4,9,13,2,0,0,0,2
長榮大學,大眾傳播學系,國x2.00 歷x2.00 英x1.00,113,,-----,-----,-----,-----,-----,,,國文 歷史 英文,6,5,11,0,4,0,0,4
長榮大學,翻譯學系,英x2.00 國x2.00 公x1.00,93,,-----,-----,-----,-----,-----,,,英文 國文 公民與社會,6,14,20,0,2,0,0,2
長榮大學,社會工作學系,國x2.00 公x2.00 社x1.50,123,,-----,-----,-----,-----,-----,,,國文 公民與社會 社會,9,18,27,2,6,0,0,8
長榮大學,應用日語學系,國x2.00 英x2.00 歷x1.00,104,,-----,-----,-----,-----,-----,,,國文 英文 歷史,6,21,27,5,6,0,0,11
長榮大學,應用哲學系,國x2.00 公x1.00 歷x1.00,143,,-----,-----,-----,-----,-----,,,國文 公民與社會 歷史,6,14,20,0,1,0,0,1
長榮大學,運動競技學系,國x2.00 歷x2.00 英x1.00,113,,-----,-----,-----,-----,-----,,,國文 歷史 英文,2,6,8,2,3,0,0,5
長榮大學,數位媒體設計學系數位媒體設計組,國x2.00 英x2.00 歷x1.00,98,,-----,-----,-----,-----,-----,,,國文 英文 歷史,4,12,16,2,1,0,0,3
長榮大學,數位媒體設計學系互動設計組,國x2.00 英x2.00 公x1.00,87,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,2,8,10,0,2,0,0,2
長榮大學,資訊管理學系,國x2.00 數Bx1.00 物x1.00,105,,-----,-----,-----,-----,-----,,,國文 數學B 物理,5,11,16,10,6,0,0,16
長榮大學,資訊工程學系,數Bx1.00 國x2.00 物x2.00,136,,-----,-----,-----,-----,-----,,,數學B 國文 物理,12,18,30,25,5,0,0,30
國立臺灣藝術大學,美術學系,術x2.00 英x2.00 國x2.00 歷x1.00 地x1.00,356.2,,-----,-----,-----,-----,-----,,,術科 英文 國文 歷史 地理,13,1,14,1,13,0,0,14
國立臺灣藝術大學,書畫藝術學系,術x2.00 國x1.00 英x1.00 歷x1.00,246.1,,-----,-----,-----,-----,-----,1.國文(後標) 2.英文(底標),,術科 國文 英文 歷史,9,2,11,4,7,0,0,11
國立臺灣藝術大學,雕塑學系(男),術x2.00 國x2.00 英x1.50 歷x1.00,280.8,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,7,1,8,8,0,0,0,8
國立臺灣藝術大學,雕塑學系(女),術x2.00 國x2.00 英x1.50 歷x1.00,289.6,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,6,2,8,0,8,0,0,8
國立臺灣藝術大學,古蹟藝術修護學系,國x2.00 術x1.75 歷x1.50 英x1.00,274.02,,-----,-----,-----,-----,-----,,,國文 術科 歷史 英文,12,5,17,10,7,0,0,17
國立臺灣藝術大學,亞太建築空間與文物保存學士學位學程,國x2.00 英x1.50 歷x1.00 術x1.00,201,,-----,-----,-----,-----,-----,,,國文 英文 歷史 術科,12,0,12,3,9,0,0,12
國立臺灣藝術大學,視覺傳達設計學系,術x2.00 國x2.00 英x2.00 歷x1.00,311,,-----,-----,-----,-----,-----,1.國文(均標) 2.英文(均標),,術科 國文 英文 歷史,12,2,14,4,10,0,0,14
國立臺灣藝術大學,工藝設計學系,國x2.00 英x2.00 歷x1.00,216,國 48,-----,-----,-----,-----,-----,,,國文 英文 歷史,12,6,18,5,13,0,0,18
國立臺灣藝術大學,多媒體動畫藝術學系,術x2.00 國x2.00 英x2.00 數Bx1.00 歷x1.00,380,,-----,-----,-----,-----,-----,,,術科 國文 英文 數學B 歷史,12,3,15,3,12,0,0,15
國立臺灣藝術大學,圖文傳播藝術學系,國x1.00 英x1.00 公x1.00,128,國 47,-----,-----,-----,-----,-----,1.國文(均標) 2.英文(均標),,國文 英文 公民與社會,14,12,26,6,20,0,0,26
國立臺灣藝術大學,廣播電視學系,國x1.50 英x1.50 歷x1.00 公x1.00,232.5,,-----,-----,-----,-----,-----,,B級,國文 英文 歷史 公民與社會,15,2,17,3,14,0,0,17
